bathrooms,bedrooms,breadcrumbs,description,image_url,location,price,property_id,property_name,property_type,seller_name
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",2BHK SEMI FURNISHED FLAT FOR RENT AT THONDAYAD BYPASS  * Balcony * Semi Furnished * Modular Kitchen AMENITIES * Swimming Pool  * Gym * Indoor Games * Kids park * Club House * Covered car parking * 24/7 CCTV * 24/7 Security and caretaker * Power backup For more details please contact  Planet Homes  Karaparamba,https://apollo.olx.in:443/v1/files/gq2kilyv0uc21-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 25,000",1774836439,2 Bds - 3 Ba - 1250 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","**Luxury Apartment for Rent – Direct from Owner** Experience the epitome of luxury living in this stunning apartment, designed with exquisite interiors worth 15 lakhs. Enjoy all branded appliances and air conditioning in every room except the kitchen and office. With best-in-class storage and utility spaces, this flat offers a comfortable and convenient lifestyle. Key Features: - Scenic river and mountain views - Excellent cross ventilation for great airflow - Safe, biometric-operated entry - 24/7 water supply - Prime location in a lush, green environment - Close proximity to bus stops, grocery stores, clinics, hospitals, and malls (all within a 2 km radius) This apartment promises a living experience akin to a luxury hotel. We seek responsible tenants who will care for this beautiful property.  No brokerage – rent directly from the owner. A 4-month rent advance is required. Contact us to schedule a viewing and make this exceptional apartment your new home.",https://apollo.olx.in:443/v1/files/l95d9gjqecra2-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 40,000",1773811250,3 Bds - 3 Ba - 1400 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",2 BEDROOM FIRST FLOOR NEAR THONDAYAD IDEAL FOR WOMENS WORKING/STUDENTS,,"Thondayad, Kozhikode, Kerala","₹ 15,000",1770577995,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Govindapuram",2BEDROOM ATTACHED - SEMI FURNISHED FIRST FLOOR NEAR MIMS - NEGOTIABLE RENT,https://apollo.olx.in:443/v1/files/cq4ys1mz9er1-IN/image;s=850x0,"Govindapuram, Kozhikode, Kerala","₹ 25,000",1770594023,2 Bds - 2 Ba - 1300 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba","Are you looking for a Flat ? Here it is! 3Bhk Fully Furnished Flat Available For Rent, 1500 sq.ft Furnished Flat for Rent at Karaparamb Calicut Total Rent: Rs.30,000/ - It hosts all the amenities and all the facilities are nearby the city. *Panniker Road, 3bhk ,1600sq.ft , Semi, 25000/- * Erahipalam ,2bhk,1200sq.ft , Furnished 27000/- * Erahipalam , 3bhk, 1600sq.ft, semi, 23000/- *Thondayad, 3bhk, 2000sq.ft , semi, 45000/- * kottuli ,2bhk , 1000sq.ft,semi , 23000/- *calicut Beach , 3bhk, 1600sq.ft,26000/- * YMC , 1bhk, 700sq.ft semi,25000/- * methoott Thazham 2bhk 800sq.ft semi , 16500/- *pottammal, 3bhk , furnshed,25000/- * East Hill, 3Bhk, Semi Furbished,23000/- ""Note : Image shown are only for business purpose , actual building / Land may differ."" For More details, Contact: Big Deals Realtors 4th Floor , Hilite Business Park , Palazhy - Calicut - About Us : Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value. We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE. We Provide the following Specialised Features : * Hassle free Documentation * Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property * Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc",https://apollo.olx.in:443/v1/files/l23uxh3l9wok1-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 30,000",1775475257,3 Bds - 3 Ba - 1500 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba","Branded flat for rent & sale available in Calicut 3 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR  MEITRA HOSPITAL  located in a prime location  * Very close Meitra hospital ,   karaparamb, malaparamb, starcare hospital, thondayad, Eranjipalam, Sarovaram Road , mavoor road,  baby memorial hospital  Amenities  : GYM Party area Children play area  Lift  24 Hr Security 24 Hr power backup Covered parking    Expecting rent : 30,000 + mnc  Note : images shown are for representation purpose only . actual building differ . Call  between : 10 am - 7 pm (Sunday off)",https://apollo.olx.in:443/v1/files/ncttg0j2y4tu1-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 30,000",1774650036,3 Bds - 3 Ba - 1280 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chalappuram","3 BHK FULLY FURNISHED UPSTAIR PORTION HOUSE NEAR CHALAPURAM  3 Bedroom Attached hall, kitchen, well water  Bachlors  Allowed  2 Car parking  RENT  25000/-  Note : images Shown are for representation purpose only. Actual building differ.  Call between : 10 am   - 7 pm  ( sunday off  )",,"Chalappuram, Kozhikode, Kerala","₹ 25,000",1775489423,3 Bds - 3 Ba - 2000 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Puthiyara",Branded apartment 3BHK -rs 28000 monthly,https://apollo.olx.in:443/v1/files/x68x9lh98hl8-IN/image;s=850x0,"Puthiyara, Kozhikode, Kerala","₹ 28,000",1772577567,3 Bds - 3 Ba - 1656 ft2,Apartments,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kannanchery",House for rent near town  At low price.main to staff,,"Kannanchery, Kozhikode, Kerala","₹ 8,000",1775491454,2 Bds - 1 Ba - 1200 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mankavu",3 BHK FURNISHED UPSTAIR PORTION HOUSE FOR RENT NEAR LULU MALL RENT 25000 /-  2 car parking Allowed  Note :  images Shown are for Representation purpose only.  Actual Building Differ.  Call between :  10 am  -  7 am  ( Sunday Off),,"Mankavu, Kozhikode, Kerala","₹ 25,000",1775490495,3 Bds - 3 Ba - 2000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",30 Amenities  Lift  Security,https://apollo.olx.in:443/v1/files/bfxp5f8hdiuu3-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 23,000",1587367558,1 Bds - 2 Ba - 700 ft2,Apartments,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","Luxury studio flat for rent near hilitemall calicut. Ready to move Luxury facilities and amenities  Car parking area 40+ amenities  Well maintained association  Very near to cyberpark, hilite mall, nesto supermarket, metro hospital, etc Easy to access calicut airport Looking families, doctors, professionals, students, etc",https://apollo.olx.in:443/v1/files/jcwy5j11bnw62-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 18,000",1768179966,1 Bds - 1 Ba - 500 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba","Branded flat for rent & sale available in Calicut 2 BHK UNFURNISHED APARTMENT FOR  RENT NEAR CIVIL STATION  located in a prime location  * Very close to civil station, iqraa hospital, malaparamb, Eranjipalam, Sarovaram, Baby memorial hospital, Arayidathpalam, mavoor road , mofussil bus stand, Ashokapuram, Nadakkavu   Amenities  : Children play area  Lift  24 Hr Security 24 Hr power backup parking    Expecting rent : 18000 + mnc  Note : images shown are for representation purpose only . actual building differ . Call  between : 10 am - 7 pm (Sunday off)",https://apollo.olx.in:443/v1/files/zpgucnboyobf1-IN/image;s=850x0,"Malaparamba, Kozhikode, Kerala","₹ 18,000",1775491889,2 Bds - 2 Ba - 1100 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Calicut Civil Station",Indipentent house. 2 bed room. 2 bath room. Hall. Kitchen. Work area. Well water. Car parking. Good residentional area.,https://apollo.olx.in:443/v1/files/10fjy98eec1u2-IN/image;s=850x0,"Calicut Civil Station, Kozhikode, Kerala","₹ 13,000",1775493757,2 Bds - 2 Ba - 1200 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Govindapuram",This is a 3BHK fully furnished apartment near mims hospital.Its fully furnished apartment with all the amenities.Its having 1900 square feet. The apartment is in 4 th floor. The monthly maintenance amount is 3000.,https://apollo.olx.in:443/v1/files/fh2fdvj827gq3-IN/image;s=850x0,"Govindapuram, Kozhikode, Kerala","₹ 28,000",1773429171,3 Bds - 3 Ba - 1900 ft2,Apartments,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in West Hill","Open for students and working professionals who is looking for rooms in  westhill, kozhikode Near to vikramaidan , FCI, westhill railway station, kozhikode engineering collage etc Advance 20,000 Rent 8000/monthly",https://apollo.olx.in:443/v1/files/eltjnl2vz8sk2-IN/image;s=850x0,"West Hill, Kozhikode, Kerala","₹ 8,000",1775500759,2 Bds - 1 Ba - 400 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Pottammal","Branded flat for rent & sale available in Calicut 1 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR CYBERPARK  located in a prime location  * Very close to Cyberpark, hilite mall, Business park,  Thondayad  Bypass, pottammal, Pantheerankavu, Metro hospital, baby memorial Hospital, Mavoor Road   Amenities  : GYM Party area Children play area  Lift  24 Hr Security 24 Hr power backup Covered parking    Expecting rent : 18000 + mnc  Note : images shown are for representation purpose only . actual building differ . Call  between : 10 am - 7 pm (Sunday off)",https://apollo.olx.in:443/v1/files/foxj6ga0jyxc1-IN/image;s=850x0,"Pottammal, Kozhikode, Kerala","₹ 18,000",1775492416,1 Bds - 1 Ba - 1000 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",2bhk fully furnished flat for rent at Calicut,https://apollo.olx.in:443/v1/files/ppvtu660st3x1-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 30,000",1595160286,2 Bds - 2 Ba - 1000 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","2 BHK semi furnished Flat for Rent near Meenchda bye pass within 2 kms Mims hospital.LULU Mall, schools...etc",https://apollo.olx.in:443/v1/files/3iht8e0o8vmo-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 24,000",1774721554,2 Bds - 2 Ba - 1200 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba","Branded flat for rent & sale available in Calicut 2 BHK  PREMIUM UNFURNISHED FLAT FOR RENT NEAR KARAPARAMB  located in a prime location  * Very close  Kaparaparamb ,  Eranjipalam , Sarovaram Road, Baby memorial Hospital, Arayidathpalam, Mavoor Road ,  mufussil bus stand , Ksrtc Bus Stand   Amenities  : Swimming pool GYM Party area Children play area  Lift  24 Hr Security 24 Hr power backup Covered parking    Expecting rent : 20,000 + mnc  Note : images shown are for representation purpose only . actual building differ . Call  between : 10 am - 7 pm (Sunday off)",https://apollo.olx.in:443/v1/files/b6kbzu3gl616-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 20,000",1775080713,2 Bds - 2 Ba - 1200 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Calicut Civil Station",House for rent in Civil Station  Only 500 meters from main road Family or ladies hostel possible Well water  Advance 75000,https://apollo.olx.in:443/v1/files/8dc6lnihfux93-IN/image;s=850x0,"Calicut Civil Station, Kozhikode, Kerala","₹ 18,000",1775493345,4 Bds - 3 Ba - 2500 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Eranjipalam",-First floor-semi furnished -2 bedroom (attached)+dining & living+kitchen -car parking -well water -50meter from NH,https://apollo.olx.in:443/v1/files/7ml78jhm3z7i2-IN/image;s=850x0,"Eranjipalam, Kozhikode, Kerala","₹ 20,000",1770721686,2 Bds - 2 Ba - 1300 ft2,Houses & Villas,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in East Hill","The flat has 3 bedrooms plus 1 maid room with covered car parking. The flat is located in a prime place in east hill nadakavu, near engineering college, polytechnic, schools, banks, grocery shops, supermarket, etc. Tenant requested from the banking or professional for a long rental basis or banking lease if any. The property is in amazing location, it has 3 balcony(s) which offer an excellent scenic and sea view. Preferred banking employees or any corporate tenants .Only for families, please whatsapp or mail.",https://apollo.olx.in:443/v1/files/6a3i7pi3pdwf1-IN/image;s=850x0,"East Hill, Kozhikode, Kerala","₹ 22,500",1767958205,3 Bds - 4 Ba - 1475 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Pottammal","Brand new fully furnished flat with all amenities in new apartment. *Swimming Pool *Gym *Childrens Play Area *Game zone *24×7 security *Power back up *etc... etc Nearest to Cyberpark, Hilite Mall, Lulu Mall, Calicut city",https://apollo.olx.in:443/v1/files/ayrx1qa67mz6-IN/image;s=850x0,"Pottammal, Kozhikode, Kerala","₹ 25,000",1775540231,2 Bds - 2 Ba - 750 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mankavu",House for Rent in Mankavu Upstairs Portion is Currently for Rent 500 M away from Mankavu Town 2 bath Attached Bedrooms Strictly not for bachelors Contact for More Details. Very closely Located to Upcoming Lulu Mall,https://apollo.olx.in:443/v1/files/vr8l6i3yuquk-IN/image;s=850x0,"Mankavu, Kozhikode, Kerala","₹ 10,500",1754741569,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nadakkavu","This apartment is in bilathikulam.its 2 bedroom 2 bathroom semi furnished apartment.Its in third floor.Its a 5-10 year old property.It has lift , CCTV, security .It has one bed ,1 AC ,one geyser ,1 sofa ,1 dining table,2 wardrobes,one exhaust fan,3 fans and 6 light.Monthly maintenance charges is rs 2200.For more information please feel free to contact us",https://apollo.olx.in:443/v1/files/ruw93350u5p72-IN/image;s=850x0,"Nadakkavu, Kozhikode, Kerala","₹ 25,000",1773047769,2 Bds - 2 Ba - 1300 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Asokapuram","Heart of the city , easy access to everyhwere, clean and neat rooms, priority for students",https://apollo.olx.in:443/v1/files/m5mlxruzbb012-IN/image;s=850x0,"Asokapuram, Kozhikode, Kerala","₹ 3,300",1774328898,2 Bds - 2 Ba - 2025 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","BACHELORS ALLOWED THREE BEDROOM ATTACHED,HALL,KITCHEN,GOOD WELL WATER,CAR SITE RENT:15000 ADVANCE:60000 CONT NU:6282*9107*                          79",https://apollo.olx.in:443/v1/files/dqyedlsepujs2-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 15,000",1654320756,3 Bds - 2 Ba - 1400 ft2,Houses & Villas,
